school_year,building_code,dbn,location_name,location_code,address,borough,geographical_district_code,register,schools,schools_in_building,major_n,oth_n,nocrim_n,prop_n,vio_n,total_incidents,engroupa,rangea,avgofmajor_n,avgofoth_n,avgofnocrim_n,avgofprop_n,avgofvio_n,borough_name,cleaned_borough_name,postcode,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,,,Total Rows:,6309
2013-14,Q415,MISSING DBN,BENJAMIN N. CARDOZO HIGH SCHOOL,Q415,57-00 223RD STREET,Q,26,"3,628",1,BENJAMIN N. CARDOZO HIGH SCHOOL,8,16,12,16,5,57,12C,3001-4000,2.13,9.06,14.5,6.06,3.56,QUEENS,QUEENS,11364,40.752333,-73.75599,11,23,138501,4161735,4075290001,OAKLAND GARDENS,,,,
2013-14,Q410,MISSING DBN,100-00 BEACH CHANNEL DRIVE CONSOLIDATED LOCATION,,100-00 BEACH CHANNEL DRIVE,Q,27,"1,459",4,CHANNEL VIEW SCHOOL FOR RESEARCH | ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUSTAI | ROCKAWAY COLLEGIATE HIGH SCHOOL | BEACH CHANNEL HIGH SCHOOL | 100-00 BEACH CHANNEL DRIVE CONSOLIDATED LOCATION,4,11,20,9,5,49,7C,1251-1500,0.86,3.26,5.55,2.17,1.29,QUEENS,QUEENS,11694,40.586066,-73.822624,14,32,94201,4303773,4161670099,BREEZY POINT-BELLE HARBOR-ROCKAWAY PARK-BROAD CHANNEL,,,,
2013-14,Q455,MISSING DBN,48-01 90 STREET CONSOLIDATED LOCATION,,48-01 90 STREET,Q,24,"2,053",2,INTERNATIONAL HIGH SCHOOL FOR HEALTH SCIENCES | NEWTOWN HIGH SCHOOL | 48-01 90 STREET CONSOLIDATED LOCATION,0,4,9,3,1,17,10C,2001-2500,2.39,7.89,13.67,5.22,3.94,QUEENS,QUEENS,11373,40.741122,-73.874721,4,25,461,4045629,4018490001,ELMHURST,,,,
2013-14,Q410,MISSING DBN,BEACH CHANNEL HIGH SCHOOL,Q410,100-00 BEACH CHANNEL DRIVE,Q,27,151,4,CHANNEL VIEW SCHOOL FOR RESEARCH | ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUSTAI | ROCKAWAY COLLEGIATE HIGH SCHOOL | BEACH CHANNEL HIGH SCHOOL | 100-00 BEACH CHANNEL DRIVE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,2C,1-250,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11694,40.586066,-73.822624,14,32,94201,4303773,4161670099,BREEZY POINT-BELLE HARBOR-ROCKAWAY PARK-BROAD CHANNEL,,,,
2013-14,Q451,MISSING DBN,ACADEMY OF AMERICAN STUDIES,Q575,28-04 41 AVENUE,Q,30,810,1,ACADEMY OF AMERICAN STUDIES,0,0,2,0,0,2,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,QUEENS,11101,40.751331,-73.937434,1,26,33,4005026,4004170016,QUEENSBRIDGE-RAVENSWOOD-LONG ISLAND CITY,,,,
2013-14,Q410,MISSING DBN,CHANNEL VIEW SCHOOL FOR RESEARCH,Q262,100-00 BEACH CHANNEL DRIVE,Q,27,642,4,CHANNEL VIEW SCHOOL FOR RESEARCH | ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUSTAI | ROCKAWAY COLLEGIATE HIGH SCHOOL | BEACH CHANNEL HIGH SCHOOL | 100-00 BEACH CHANNEL DRIVE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,4C,501-750,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11694,40.586066,-73.822624,14,32,94201,4303773,4161670099,BREEZY POINT-BELLE HARBOR-ROCKAWAY PARK-BROAD CHANNEL,,,,
2013-14,Q410,MISSING DBN,ROCKAWAY COLLEGIATE HIGH SCHOOL,Q351,100-00 BEACH CHANNEL DRIVE,Q,27,312,4,CHANNEL VIEW SCHOOL FOR RESEARCH | ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUSTAI | ROCKAWAY COLLEGIATE HIGH SCHOOL | BEACH CHANNEL HIGH SCHOOL | 100-00 BEACH CHANNEL DRIVE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11694,40.586066,-73.822624,14,32,94201,4303773,4161670099,BREEZY POINT-BELLE HARBOR-ROCKAWAY PARK-BROAD CHANNEL,,,,
2013-14,Q410,MISSING DBN,ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUSTAI,Q324,100-00 BEACH CHANNEL DRIVE,Q,27,354,4,CHANNEL VIEW SCHOOL FOR RESEARCH | ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUSTAI | ROCKAWAY COLLEGIATE HIGH SCHOOL | BEACH CHANNEL HIGH SCHOOL | 100-00 BEACH CHANNEL DRIVE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11694,40.586066,-73.822624,14,32,94201,4303773,4161670099,BREEZY POINT-BELLE HARBOR-ROCKAWAY PARK-BROAD CHANNEL,,,,
2013-14,Q405,MISSING DBN,BAYSIDE HIGH SCHOOL,Q495,32-24 CORPORAL KENNEDY STREET,Q,26,"3,241",1,BAYSIDE HIGH SCHOOL,3,11,11,9,4,38,12C,3001-4000,2.13,9.06,14.5,6.06,3.56,QUEENS,QUEENS,11361,40.771755,-73.780296,11,19,1097,4134578,4060440001,BAYSIDE-BAYSIDE HILLS,,,,
2013-14,Q404,MISSING DBN,1-50 51ST AVENUE CONSOLIDATED LOCATION,,1-50 51ST AVENUE,Q,30,652,3,THE RIVERVIEW SCHOOL | HUNTERS POINT COMMUNITY MIDDLE SCHOOL | ACADEMY FOR CAREERS IN TELEVISION AND FILM | 1-50 51ST AVENUE CONSOLIDATED LOCATION,1,2,2,3,0,8,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11101,40.742956,-73.959196,2,26,1,4538588,4000060008,HUNTERS POINT-SUNNYSIDE-WEST MASPETH,,,,
2013-14,Q404,MISSING DBN,ACADEMY FOR CAREERS IN TELEVISION AND FILM,Q301,1-50 51ST AVENUE,Q,30,470,3,THE RIVERVIEW SCHOOL | HUNTERS POINT COMMUNITY MIDDLE SCHOOL | ACADEMY FOR CAREERS IN TELEVISION AND FILM | 1-50 51ST AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11101,40.742956,-73.959196,2,26,1,4538588,4000060008,HUNTERS POINT-SUNNYSIDE-WEST MASPETH,,,,
2013-14,Q404,MISSING DBN,HUNTERS POINT COMMUNITY MIDDLE SCHOOL,Q291,1-50 51ST AVENUE,Q,30,98,3,THE RIVERVIEW SCHOOL | HUNTERS POINT COMMUNITY MIDDLE SCHOOL | ACADEMY FOR CAREERS IN TELEVISION AND FILM | 1-50 51ST AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,2C,1-250,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11101,40.742956,-73.959196,2,26,1,4538588,4000060008,HUNTERS POINT-SUNNYSIDE-WEST MASPETH,,,,
2013-14,Q404,MISSING DBN,THE RIVERVIEW SCHOOL,Q277,1-50 51ST AVENUE,Q,30,84,3,THE RIVERVIEW SCHOOL | HUNTERS POINT COMMUNITY MIDDLE SCHOOL | ACADEMY FOR CAREERS IN TELEVISION AND FILM | 1-50 51ST AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,2C,1-250,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11101,40.742956,-73.959196,2,26,1,4538588,4000060008,HUNTERS POINT-SUNNYSIDE-WEST MASPETH,,,,
2013-14,Q400,MISSING DBN,156-10 BAISLEY BOULEVARD CONSOLIDATED LOCATION,,156-10 BAISLEY BOULEVARD,Q,27,988,3,VOYAGES PREP - SOUTH QUEENS| AUGUST MARTIN HIGH SCHOOL| ALC - AUGUST MARTIN HS| 156-10 BAISLEY BOULEVARD CONSOLIDATED LOCATION,5,9,9,4,8,35,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,QUEENS,11434,40.675633,-73.783342,12,28,294,4265978,4122610001,SPRINGFIELD GARDENS NORTH,,,,
2013-14,Q400,MISSING DBN,ALC - AUGUST MARTIN HS,Q995,156-10 BAISLEY BOULEVARD,Q,27,,3,VOYAGES PREP - SOUTH QUEENS| AUGUST MARTIN HIGH SCHOOL| ALC - AUGUST MARTIN HS| 156-10 BAISLEY BOULEVARD CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11434,40.675633,-73.783342,12,28,294,4265978,4122610001,SPRINGFIELD GARDENS NORTH,,,,
2013-14,Q400,MISSING DBN,AUGUST MARTIN HIGH SCHOOL,Q400,156-10 BAISLEY BOULEVARD,Q,27,838,3,VOYAGES PREP - SOUTH QUEENS| AUGUST MARTIN HIGH SCHOOL| ALC - AUGUST MARTIN HS| 156-10 BAISLEY BOULEVARD CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,5C,751-1000,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11434,40.675633,-73.783342,12,28,294,4265978,4122610001,SPRINGFIELD GARDENS NORTH,,,,
2013-14,Q400,MISSING DBN,VOYAGES PREP - SOUTH QUEENS,Q261,156-10 BAISLEY BOULEVARD,Q,27,150,3,VOYAGES PREP - SOUTH QUEENS| AUGUST MARTIN HIGH SCHOOL| ALC - AUGUST MARTIN HS| 156-10 BAISLEY BOULEVARD CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,2C,1-250,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11434,40.675633,-73.783342,12,28,294,4265978,4122610001,SPRINGFIELD GARDENS NORTH,,,,
2013-14,Q292,MISSING DBN,P.S. 092 HARRY T. STEWART SR.,Q092,99-01 34 AVENUE,Q,30,896,1,P.S. 092 HARRY T. STEWART SR.,0,0,0,0,0,0,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,QUEENS,11368,40.755418,-73.869017,3,21,377,4042496,4017140018,NORTH CORONA,,,,
2013-14,Q287,MISSING DBN,P.S. 330,Q330,110-08 NORTHERN BOULEVARD,Q,24,381,1,P.S. 330,0,0,0,0,0,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,QUEENS,11368,40.75788,-73.859201,3,21,381,4540018,4017250001,NORTH CORONA,,,,
2013-14,Q280,MISSING DBN,P.S. 280,Q280,34-20 94TH STREET,Q,30,478,1,P.S. 280,0,0,0,0,0,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,QUEENS,11372,40.754241,-73.873769,3,25,273,4541605,4014540018,JACKSON HEIGHTS,,,,
2013-14,Q277,MISSING DBN,P.S. 182 SAMANTHA SMITH,Q182,153-27 88TH AVENUE,Q,28,951,1,P.S. 182 SAMANTHA SMITH,0,0,2,0,0,2,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,QUEENS,11432,40.70643,-73.803444,12,24,236,4594831,4097630023,BRIARWOOD-JAMAICA HILLS,,,,
2013-14,Q276,MISSING DBN,P.S. 048 WILLIAM WORDSWORTH,Q048,108-29 155 STREET,Q,28,505,1,P.S. 048 WILLIAM WORDSWORTH,0,0,1,0,0,1,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11433,40.693518,-73.796727,12,28,254,4590626,4101440047,SOUTH JAMAICA,,,,
2013-14,Q273,MISSING DBN,P.S. 273,Q273,88-07 102ND STREET,Q,27,254,1,P.S. 273,0,0,0,0,0,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,QUEENS,11418,40.693606,-73.844631,9,32,28,4539360,4092880101,RICHMOND HILL,,,,
2013-14,Q270,MISSING DBN,THE GORDON PARKS SCHOOL,Q270,233-15 MERRICK BOULEVARD,Q,29,667,1,THE GORDON PARKS SCHOOL,0,1,2,0,1,4,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11422,40.674831,-73.736713,13,31,618,4529511,4129730001,LAURELTON,,,,
2013-14,Q269,MISSING DBN,ELM TREE ELEMENTARY SCHOOL,Q211,86-37 53RD AVENUE,Q,24,145,1,ELM TREE ELEMENTARY SCHOOL,0,0,0,0,0,0,2C,1-250,0.43,1.03,1.23,0.99,0.41,QUEENS,QUEENS,11373,40.735609,-73.878535,4,25,475,4064938,4028640036,ELMHURST,,,,
2013-14,Q268,MISSING DBN,PS/IS 268,Q268,92-07 175 STREET,Q,29,608,1,PS/IS 268,0,0,1,0,0,1,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11433,40.707537,-73.785626,12,27,444,4217573,4102150001,JAMAICA,,,,
2013-14,Q266,MISSING DBN,P.S. / I.S. 266,Q266,74-10 COMMONWEALTH BOULEVARD,Q,26,689,1,P.S. / I.S. 266,0,0,1,0,0,1,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11426,40.746231,-73.727614,13,23,1567,4529900,4078700074,BELLEROSE,,,,
2013-14,Q263,MISSING DBN,P.S./I.S. 295,Q295,222-14 JAMAICA AVENUE,Q,29,556,1,P.S./I.S. 295,0,0,1,0,0,1,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11428,40.720619,-73.731997,13,23,568,4231378,4108130005,QUEENS VILLAGE,,,,
2013-14,Q262,MISSING DBN,NEW YORK CITY ACADEMY FOR DISCOVERY,Q306,95-16 89TH AVENUE,Q,27,479,1,NEW YORK CITY ACADEMY FOR DISCOVERY,0,0,0,0,0,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,QUEENS,11421,40.691765,-73.849006,9,32,20,4538070,4089750100,WOODHAVEN,,,,
2013-14,Q260,MISSING DBN,PIONEER ACADEMY,Q307,40-20 100TH STREET,Q,24,974,1,PIONEER ACADEMY,1,1,0,2,0,4,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,QUEENS,11368,40.748838,-73.865161,4,21,407,4040271,4016080058,NORTH CORONA,,,,
2013-14,Q254,MISSING DBN,P.S. 254 - THE ROSA PARKS SCHOOL,Q254,84-40 101 STREET,Q,27,654,1,P.S. 254 - THE ROSA PARKS SCHOOL,0,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11418,40.697961,-73.84796,9,32,24,4191296,4091770023,RICHMOND HILL,,,,
2013-14,Q253,MISSING DBN,P.S. 253,Q253,1307 CENTRAL AVENUE,Q,27,511,1,P.S. 253,0,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11691,40.60729,-73.7494,14,31,103202,4297972,4155410001,FAR ROCKAWAY-BAYSWATER,,,,
2013-14,Q247,MISSING DBN,"P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMEN",Q128,69-10 65th Drive,Q,24,909,1,"P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMEN",0,1,0,1,0,2,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,QUEENS,11379,40.715344,-73.886215,5,30,659,4070445,4030270037,MIDDLE VILLAGE,,,,
2013-14,Q245,MISSING DBN,LEARNERS AND LEADERS,Q305,378 SENECA AVENUE,Q,24,415,1,LEARNERS AND LEADERS,0,0,0,0,0,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,QUEENS,11385,40.707121,-73.914998,5,34,539,4538307,4034280015,RIDGEWOOD,,,,
2013-14,Q244,MISSING DBN,THE ACTIVE LEARNING ELEMENTARY SCHOOL,Q244,137-20 FRANKLIN AVENUE,Q,25,428,1,THE ACTIVE LEARNING ELEMENTARY SCHOOL,0,0,0,0,0,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,QUEENS,11355,40.754654,-73.826759,7,20,79701,4541682,4051370043,FLUSHING,,,,
2013-14,Q242,MISSING DBN,P.S. 242 LEONARD P. STAVISKY EARLY CHILDHOOD SCHOO,Q242,29-66 137 STREET,Q,25,409,1,P.S. 242 LEONARD P. STAVISKY EARLY CHILDHOOD SCHOO,0,0,0,0,0,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,QUEENS,11354,40.771265,-73.831525,7,20,88901,4462993,4043710173,FLUSHING,,,,
2013-14,Q237,MISSING DBN,46-21 COLDEN STREET CONSOLIDATED LOCATION,,46-21 COLDEN STREET,Q,25,"1,867",2,I.S. 237 | EAST-WEST SCHOOL OF INTERNATIONAL STUDIES | 46-21 COLDEN STREET CONSOLIDATED LOCATION,0,1,0,0,1,2,9C,1751-2000,0.81,5.43,8.48,3.24,2.33,QUEENS,QUEENS,11355,40.749545,-73.822073,7,20,845,4116436,4051470001,FLUSHING,,,,
2013-14,Q237,MISSING DBN,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,Q281,46-21 COLDEN STREET,Q,25,643,2,I.S. 237 | EAST-WEST SCHOOL OF INTERNATIONAL STUDIES | 46-21 COLDEN STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,4C,501-750,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11355,40.749545,-73.822073,7,20,845,4116436,4051470001,FLUSHING,,,,
2013-14,Q329,MISSING DBN,EAST ELMHURST COMMUNITY SCHOOL,Q329,26-25 97TH STREET,Q,30,74,1,EAST ELMHURST COMMUNITY SCHOOL,0,0,1,0,0,1,2C,1-250,0.43,1.03,1.23,0.99,0.41,QUEENS,QUEENS,11369,40.761565,-73.872242,3,21,361,4437125,4013770016,EAST ELMHURST,,,,
2013-14,Q237,MISSING DBN,I.S. 237,Q237,46-21 COLDEN STREET,Q,25,"1,224",2,I.S. 237 | EAST-WEST SCHOOL OF INTERNATIONAL STUDIES | 46-21 COLDEN STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,6C,1001-1250,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11355,40.749545,-73.822073,7,20,845,4116436,4051470001,FLUSHING,,,,
2013-14,Q234,MISSING DBN,30-14 30 STREET CONSOLIDATED LOCATION,,30-14 30 STREET,Q,30,809,2,P.S. 234 | ACADEMY FOR NEW AMERICANS | 30-14 30 STREET CONSOLIDATED LOCATION,0,1,2,0,1,4,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,QUEENS,11102,40.766792,-73.922589,1,22,73,4007619,4005920015,OLD ASTORIA,,,,
2013-14,Q234,MISSING DBN,ACADEMY FOR NEW AMERICANS,Q235,30-14 30 STREET,Q,30,166,2,P.S. 234 | ACADEMY FOR NEW AMERICANS | 30-14 30 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,2C,1-250,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11102,40.766792,-73.922589,1,22,73,4007619,4005920015,OLD ASTORIA,,,,
2013-14,Q234,MISSING DBN,P.S. 234,Q234,30-15 29 STREET,Q,30,643,2,P.S. 234 | ACADEMY FOR NEW AMERICANS | 30-14 30 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,4C,501-750,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11102,40.767305,-73.923246,1,22,73,4007619,4005920015,OLD ASTORIA,,,,
2013-14,Q232,MISSING DBN,P.S. 232 LINDENWOOD,Q232,153-23 83 STREET,Q,27,"1,068",1,P.S. 232 LINDENWOOD,0,0,0,0,0,0,6C,1001-1250,0.56,2.4,3.56,1.36,1.05,QUEENS,QUEENS,11414,40.665909,-73.851216,10,32,6202,4247454,4114450001,LINDENWOOD-HOWARD BEACH,,,,
2013-14,Q231,MISSING DBN,145-00 SPRINGFIELD BOULEVARD CONSOLIDATED LOCATION,,145-00 SPRINGFIELD BOULEVARD,Q,29,931,2,COLLABORATIVE ARTS MIDDLE SCHOOL | COMMUNITY VOICES MIDDLE SCHOOL | 145-00 SPRINGFIELD BOULEVARD CONSOLIDATED LOCATION,4,6,3,9,1,23,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,QUEENS,11413,40.664597,-73.758748,13,31,320,4285682,4133310001,SPRINGFIELD GARDENS SOUTH-BROOKVILLE,,,,
2013-14,Q231,MISSING DBN,COLLABORATIVE ARTS MIDDLE SCHOOL,Q355,145-00 SPRINGFIELD BOULEVARD,Q,29,465,2,COLLABORATIVE ARTS MIDDLE SCHOOL | COMMUNITY VOICES MIDDLE SCHOOL | 145-00 SPRINGFIELD BOULEVARD CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11413,40.664597,-73.758748,13,31,320,4285682,4133310001,SPRINGFIELD GARDENS SOUTH-BROOKVILLE,,,,
2013-14,Q231,MISSING DBN,COMMUNITY VOICES MIDDLE SCHOOL,Q356,145-00 SPRINGFIELD BOULEVARD,Q,29,466,2,COLLABORATIVE ARTS MIDDLE SCHOOL | COMMUNITY VOICES MIDDLE SCHOOL | 145-00 SPRINGFIELD BOULEVARD CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11413,40.664597,-73.758748,13,31,320,4285682,4133310001,SPRINGFIELD GARDENS SOUTH-BROOKVILLE,,,,
2013-14,Q230,MISSING DBN,I.S. 230,Q230,73-10 34 AVENUE,Q,30,997,1,I.S. 230,0,4,1,3,0,8,5C,751-1000,0.52,1.71,2.49,1.16,0.75,QUEENS,QUEENS,11372,40.752866,-73.893193,3,25,289,4028931,4012600001,JACKSON HEIGHTS,,,,
2013-14,Q229,MISSING DBN,P.S. 229 EMANUEL KAPLAN,Q229,67-25 51 ROAD,Q,24,"1,549",1,P.S. 229 EMANUEL KAPLAN,0,0,1,0,0,1,8C,1501-1750,0.81,3.95,6.51,2.3,1.78,QUEENS,QUEENS,11377,40.734294,-73.897557,5,30,513,4440274,4024230001,MASPETH,,,,
2013-14,Q228,MISSING DBN,P.S. 228 EARLY CHILDHOOD MAGNET SCHOOL OF THE ARTS,Q228,32-63 93 STREET,Q,30,370,1,P.S. 228 EARLY CHILDHOOD MAGNET SCHOOL OF THE ARTS,0,0,0,0,0,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,QUEENS,11369,40.75747,-73.875279,3,21,353,4034892,4014230057,EAST ELMHURST,,,,
2013-14,Q227,MISSING DBN,I.S. 227 LOUIS ARMSTRONG,Q227,32-02 JUNCTION BOULEVARD,Q,30,"1,687",1,I.S. 227 LOUIS ARMSTRONG,1,2,3,3,0,9,8C,1501-1750,0.81,3.95,6.51,2.3,1.78,QUEENS,QUEENS,11369,40.758408,-73.874472,3,21,353,4034891,4014230001,EAST ELMHURST,,,,
2013-14,Q226,MISSING DBN,121-10 ROCKAWAY BOULEVARD CONSOLIDATED LOCATION,,121-10 ROCKAWAY BOULEVARD,Q,27,"1,281",2,J.H.S. 226 VIRGIL I. GRISSOM | HAWTREE CREEK MIDDLE SCHOOL | 121-10 ROCKAWAY BOULEVARD CONSOLIDATED LOCATION,0,7,11,3,3,24,7C,1251-1500,0.86,3.26,5.55,2.17,1.29,QUEENS,QUEENS,11420,40.675771,-73.816938,10,28,840,4253607,4117140100,SOUTH OZONE PARK,,,,
2013-14,Q226,MISSING DBN,HAWTREE CREEK MIDDLE SCHOOL,Q297,121-10 ROCKAWAY BOULEVARD,Q,27,90,2,J.H.S. 226 VIRGIL I. GRISSOM | HAWTREE CREEK MIDDLE SCHOOL | 121-10 ROCKAWAY BOULEVARD CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,2C,1-250,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11420,40.675771,-73.816938,10,28,840,4253607,4117140100,SOUTH OZONE PARK,,,,
2013-14,Q238,MISSING DBN,I.S. 238 - SUSAN B. ANTHONY ACADEMY,Q238,88-15 182 STREET,Q,29,"1,523",1,I.S. 238 - SUSAN B. ANTHONY ACADEMY,0,4,3,0,3,10,8C,1501-1750,0.81,3.95,6.51,2.3,1.78,QUEENS,QUEENS,11423,40.713094,-73.780468,12,27,470,4212425,4099190006,JAMAICA,,,,
2013-14,Q226,MISSING DBN,J.H.S. 226 VIRGIL I. GRISSOM,Q226,121-10 ROCKAWAY BOULEVARD,Q,27,"1,191",2,J.H.S. 226 VIRGIL I. GRISSOM | HAWTREE CREEK MIDDLE SCHOOL | 121-10 ROCKAWAY BOULEVARD CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,6C,1001-1250,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11420,40.675771,-73.816938,10,28,840,4253607,4117140100,SOUTH OZONE PARK,,,,
2013-14,Q225,MISSING DBN,190 BEACH 110 STREET CONSOLIDATED LOCATION,,190 BEACH 110 STREET,Q,27,615,2,WATERSIDE CHILDREN'S STUDIO SCHOOL | WATERSIDE SCHOOL FOR LEADERSHIP | 190 BEACH 110 STREET CONSOLIDATED LOCATION,0,0,3,0,0,3,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11694,40.580928,-73.831836,14,32,938,4303853,4161810001,BREEZY POINT-BELLE HARBOR-ROCKAWAY PARK-BROAD CHANNEL,,,,
2013-14,Q225,MISSING DBN,WATERSIDE CHILDREN'S STUDIO SCHOOL,Q317,190 BEACH 110 STREET,Q,27,441,2,WATERSIDE CHILDREN'S STUDIO SCHOOL | WATERSIDE SCHOOL FOR LEADERSHIP | 190 BEACH 110 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,3C,251-500,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11694,40.580928,-73.831836,14,32,938,4303853,4161810001,BREEZY POINT-BELLE HARBOR-ROCKAWAY PARK-BROAD CHANNEL,,,,
2013-14,Q225,MISSING DBN,WATERSIDE SCHOOL FOR LEADERSHIP,Q318,190 BEACH 110 STREET,Q,27,174,2,WATERSIDE CHILDREN'S STUDIO SCHOOL | WATERSIDE SCHOOL FOR LEADERSHIP | 190 BEACH 110 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,0,2C,1-250,N/A,N/A,N/A,N/A,N/A,QUEENS,QUEENS,11694,40.580928,-73.831836,14,32,938,4303853,4161810001,BREEZY POINT-BELLE HARBOR-ROCKAWAY PARK-BROAD CHANNEL,,,,
2013-14,Q223,MISSING DBN,P.S. 223 LYNDON B. JOHNSON,Q223,125-20 SUTPHIN BOULEVARD,Q,27,661,1,P.S. 223 LYNDON B. JOHNSON,0,0,0,0,0,0,4C,501-750,0.33,1.32,1.76,0.83,0.59,QUEENS,QUEENS,11434,40.674519,-73.789399,12,28,18401,4261713,4120510001,BAISLEY PARK,,,,
2013-14,Q222,MISSING DBN,P.S. Q222 - FIRE FIGHTER CHRISTOPHER A. SANTORA SC,Q222,86-15 37 AVENUE,Q,30,343,1,P.S. Q222 - FIRE FIGHTER CHRISTOPHER A. SANTORA SC,0,0,0,0,0,0,3C,251-500,0.35,1.06,1.09,0.73,0.5,QUEENS,QUEENS,11372,40.750172,-73.880363,3,25,279,4035854,4014600034,JACKSON HEIGHTS,,,,
